ICCID,Device ID,Zone,Session Start Time,Data Volume (KB),Country,Carrier,Billable,Rate Plan,Service Type,Data Volume (MB),Rounded Data Volume
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:22 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:16 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:09 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:58 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:54 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:49 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:40 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:38 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:33 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:32 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:30 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:28 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:27 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:25 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:22 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:20 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:20 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:17 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:10 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:07 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 05:03 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:59 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:57 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:53 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:49 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:48 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:45 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:42 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:30 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:22 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:19 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:18 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:17 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:13 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:12 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:11 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:10 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:09 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:08 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:07 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:07 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:05 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:03 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 04:02 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 03:57 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 03:42 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 03:35 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 03:26 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 03:07 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:58 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:56 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:49 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:41 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:40 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:36 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:31 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:27 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:24 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:22 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 02:18 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:53 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:44 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:37 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:34 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:33 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:31 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:27 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:24 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:18 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 01:11 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:59 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:44 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:34 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:29 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:24 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:20 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:18 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:15 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:07 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 12:03 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 11:49 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 11:45 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 11:30 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 11:27 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 11:15 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 11:12 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 10:51 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 10:42 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 10:34 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 10:24 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 10:02 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 10:01 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:45 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:41 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:38 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:36 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:36 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:35 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:32 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:30 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:28 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:26 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:22 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:15 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:09 AM UTC,60.002,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.002,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:05 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 09:03 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:58 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:53 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:48 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:46 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:44 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:41 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:39 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:33 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:29 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:23 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:19 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:12 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 08:06 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:59 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:56 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:54 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:49 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:46 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:44 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:44 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:43 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:42 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:42 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:41 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:41 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:37 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:31 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:25 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:23 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:20 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:14 AM UTC,60.002,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.002,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:13 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:08 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:05 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 07:03 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:55 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:46 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:41 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:37 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:34 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:31 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:26 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:20 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/20/2023 06:17 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
